split,model,calibrated,coverage,metric,mean,std,min,max,n_seeds
lab_heldout_haib,axis_guard_no_resid,True,0.2,auprc,0.4863033976182643,0.05673357184726894,0.4239266365855405,0.5348282407740771,3
lab_heldout_haib,axis_guard_no_resid,True,0.2,auroc,0.7468232599636296,0.029311549272223396,0.7130290982020335,0.7653429602888087,3
lab_heldout_haib,axis_guard_no_resid,True,0.2,ece,0.0992699903649192,0.008771386046621775,0.09068844698544394,0.10821962973881673,3
lab_heldout_haib,axis_guard_no_resid,True,0.2,brier,0.18646749801873289,0.004506273462010359,0.18133572619853977,0.1897784939901779,3
lab_heldout_haib,axis_guard_no_resid,True,0.4,auprc,0.5484070625875581,0.02948874006341045,0.518950310686241,0.5779276870520693,3
lab_heldout_haib,axis_guard_no_resid,True,0.4,auroc,0.7210307491246883,0.012314875400942818,0.7068589467642417,0.7291296505680289,3
lab_heldout_haib,axis_guard_no_resid,True,0.4,ece,0.09995784957932807,0.030618472818093864,0.07040818243028456,0.13154350574668885,3
lab_heldout_haib,axis_guard_no_resid,True,0.4,brier,0.21437622113022645,0.009552130567700268,0.20579734136091443,0.2246694360614811,3
lab_heldout_haib,axis_guard_no_resid,True,0.6,auprc,0.5839688020867403,0.021988954232854723,0.5621846591748062,0.6061569988274633,3
lab_heldout_haib,axis_guard_no_resid,True,0.6,auroc,0.7050847656322922,0.009579537571183797,0.6944000670149048,0.7129061170929456,3
lab_heldout_haib,axis_guard_no_resid,True,0.6,ece,0.09315659656675213,0.033076142030068145,0.059176150487109586,0.1252474200835286,3
lab_heldout_haib,axis_guard_no_resid,True,0.6,brier,0.22233882615789444,0.011173580748047734,0.2131027303106369,0.23475878454360535,3
lab_heldout_haib,axis_guard_no_resid,True,0.8,auprc,0.6141180638645802,0.007960258993364151,0.608068264649978,0.6231359318798311,3
lab_heldout_haib,axis_guard_no_resid,True,0.8,auroc,0.6959055798232114,0.0017564990977394096,0.69395894909688,0.6973721098372507,3
lab_heldout_haib,axis_guard_no_resid,True,0.8,ece,0.1047173053074482,0.03589003034611149,0.0685501751287702,0.1403236641016655,3
lab_heldout_haib,axis_guard_no_resid,True,0.8,brier,0.22936886853824193,0.010308523829584323,0.21992568730641013,0.24036623876407026,3
lab_heldout_haib,axis_guard_no_resid,True,1.0,auprc,0.6227824060501618,0.0012177493158498406,0.6214520364186483,0.623841926863404,3
lab_heldout_haib,axis_guard_no_resid,True,1.0,auroc,0.6795871848739495,0.00019951071337420885,0.6793718487394957,0.679765756302521,3
lab_heldout_haib,axis_guard_no_resid,True,1.0,ece,0.1048548907948596,0.03722814441624229,0.0663400784069815,0.14064685645439995,3
lab_heldout_haib,axis_guard_no_resid,True,1.0,brier,0.23352538185275748,0.008175153010022895,0.22618697241488633,0.2423369534322845,3
lab_heldout_haib,tiny_cnn,False,0.2,auprc,0.5842297724096688,0.052591436271264114,0.5235374969190532,0.6163633499169953,3
lab_heldout_haib,tiny_cnn,False,0.2,auroc,0.7780373932803754,0.010533527753768571,0.7660249001023745,0.7856959753909254,3
lab_heldout_haib,tiny_cnn,False,0.2,ece,0.11967917898526559,0.01677559400767738,0.10243811958875411,0.1359469276208144,3
lab_heldout_haib,tiny_cnn,False,0.2,brier,0.18335149700732004,0.005918687011800255,0.1769355828135528,0.18859854452331581,3
lab_heldout_haib,tiny_cnn,False,0.4,auprc,0.5954046740912213,0.03644373374654034,0.5538934709104864,0.6221403038800613,3
lab_heldout_haib,tiny_cnn,False,0.4,auroc,0.7459254643761065,0.014204717034687299,0.7301857607106872,0.7577915997859819,3
lab_heldout_haib,tiny_cnn,False,0.4,ece,0.07285966604273898,0.00824407987807693,0.06627534161990797,0.08210580650044463,3
lab_heldout_haib,tiny_cnn,False,0.4,brier,0.20134571796471903,0.0021651569907905656,0.1996288814331556,0.20377806730830758,3
lab_heldout_haib,tiny_cnn,False,0.6,auprc,0.6153120260414041,0.016140126193514327,0.5970854851910796,0.6277940618214339,3
lab_heldout_haib,tiny_cnn,False,0.6,auroc,0.7284629741576909,0.0064369518449974876,0.7219314074047607,0.7348009433795809,3
lab_heldout_haib,tiny_cnn,False,0.6,ece,0.06884762714331964,0.012969599376919771,0.056822208043451915,0.08259030950059248,3
lab_heldout_haib,tiny_cnn,False,0.6,brier,0.21074774555390732,0.003296038582198846,0.2074296650689344,0.21402129090842495,3
