split,model,calibrated,coverage,n,prevalence,brier,ece,auroc,auprc
iid,axis_guard_cnn,False,0.6,960.0,0.44479166666666664,0.13683769481710611,0.08574283026170332,0.8750346015439978,0.8273702849035203
iid,axis_guard_cnn,False,0.4,640.0,0.384375,0.11857474598249791,0.0897065414955705,0.8939478354174405,0.8393376551353675
iid,axis_guard_cnn,False,0.2,320.0,0.225,0.06380396096062475,0.049120299208789235,0.8835125448028673,0.8149669243730944
iid,axis_guard_cnn,True,1.0,1600.0,0.5,0.16827938238160936,0.0287898442310044,0.825559375,0.7965816688927234
iid,axis_guard_cnn,True,0.8,1280.0,0.48828125,0.14925865574721653,0.03374107175830795,0.8522357251908397,0.8159092011565916
iid,axis_guard_cnn,True,0.6,960.0,0.4739583333333333,0.12851640334915537,0.026228032985150182,0.8733151996518331,0.8327925229311619
iid,axis_guard_cnn,True,0.4,640.0,0.43125,0.11116896677959516,0.034428891086494676,0.8956641184902054,0.8495104626967629
iid,axis_guard_cnn,True,0.2,320.0,0.296875,0.0785259509724328,0.02187499963116527,0.9155087719298245,0.8681803721093577
lab_heldout_haib,gc_artifact_logreg,False,1.0,2000.0,0.5,0.23743587228175037,0.11519409656831645,0.6660375,0.5884823539873894
lab_heldout_haib,gc_artifact_logreg,False,0.8,1600.0,0.464375,0.23460358429087003,0.10737740359446085,0.6787449097056777,0.5652449924703732
lab_heldout_haib,gc_artifact_logreg,False,0.6,1200.0,0.4141666666666667,0.22744930895595417,0.09973815428310069,0.6946744478249296,0.5316985532537764
lab_heldout_haib,gc_artifact_logreg,False,0.4,800.0,0.34875,0.21350956646054933,0.10131056356971299,0.7180704325153585,0.48625261575044854
lab_heldout_haib,gc_artifact_logreg,False,0.2,400.0,0.2375,0.19297244541450026,0.16157411663350646,0.757411561691113,0.4050100448097805
lab_heldout_haib,gc_artifact_logreg,True,1.0,2000.0,0.5,0.23703310966337313,0.11583874749764668,0.6660375,0.5884823539873894
lab_heldout_haib,gc_artifact_logreg,True,0.8,1600.0,0.463125,0.23399586864495006,0.10641722950994795,0.6778815714849046,0.5637181950527972
lab_heldout_haib,gc_artifact_logreg,True,0.6,1200.0,0.4066666666666667,0.2261428485590121,0.09215963578655866,0.689408155277215,0.5218913861460867
lab_heldout_haib,gc_artifact_logreg,True,0.4,800.0,0.3375,0.21210311267814447,0.0926278353732553,0.7104751921733055,0.4705326115752969
lab_heldout_haib,gc_artifact_logreg,True,0.2,400.0,0.2325,0.18490564674104362,0.15415622253751457,0.7565234142411824,0.4002453047154417
lab_heldout_haib,kmer_logreg,False,1.0,2000.0,0.5,0.22238698949177632,0.1293459197879176,0.7546329999999999,0.7423222627664664
lab_heldout_haib,kmer_logreg,False,0.8,1600.0,0.491875,0.21587110634938475,0.14845347235201528,0.7802529105341879,0.7605552276135075
